pieza,numero,talla,tipo_linea,indice,x_cm,y_cm
PUNO,5,XXL,costura,2,0.0609,0.4939
PUNO,5,XXL,costura,3,0.1348,0.3555
PUNO,5,XXL,costura,4,0.2343,0.2343
PUNO,5,XXL,costura,5,0.3555,0.1348
PUNO,5,XXL,costura,6,0.4939,0.0609
PUNO,5,XXL,costura,7,0.6439,0.0154
PUNO,5,XXL,costura,8,0.8000,0.0000
PUNO,5,XXL,costura,9,26.2000,0.0000
PUNO,5,XXL,costura,10,26.3561,0.0154
PUNO,5,XXL,costura,11,26.5061,0.0609
PUNO,5,XXL,costura,12,26.6445,0.1348
PUNO,5,XXL,costura,13,26.7657,0.2343
PUNO,5,XXL,costura,14,26.8652,0.3555
PUNO,5,XXL,costura,15,26.9391,0.4939
PUNO,5,XXL,costura,16,26.9846,0.6439
PUNO,5,XXL,costura,17,27.0000,0.8000
PUNO,5,XXL,costura,18,27.0000,11.2000
PUNO,5,XXL,costura,19,26.9846,11.3561
PUNO,5,XXL,costura,20,26.9391,11.5061
PUNO,5,XXL,costura,21,26.8652,11.6445
PUNO,5,XXL,costura,22,26.7657,11.7657
PUNO,5,XXL,costura,23,26.6445,11.8652
PUNO,5,XXL,costura,24,26.5061,11.9391
PUNO,5,XXL,costura,25,26.3561,11.9846
PUNO,5,XXL,costura,26,26.2000,12.0000
PUNO,5,XXL,costura,27,0.8000,12.0000
PUNO,5,XXL,costura,28,0.6439,11.9846
PUNO,5,XXL,costura,29,0.4939,11.9391
PUNO,5,XXL,costura,30,0.3555,11.8652
PUNO,5,XXL,costura,31,0.2343,11.7657
PUNO,5,XXL,costura,32,0.1348,11.6445
PUNO,5,XXL,costura,33,0.0609,11.5061
PUNO,5,XXL,costura,34,0.0154,11.3561
PUNO,5,XXL,costura,35,0.0000,11.2000
PUNO,5,XXL,corte,0,-1.0000,11.2491
PUNO,5,XXL,corte,1,-0.9702,11.5521
PUNO,5,XXL,corte,2,-0.8675,11.8907
PUNO,5,XXL,corte,3,-0.7007,12.2027
PUNO,5,XXL,corte,4,-0.4762,12.4762
PUNO,5,XXL,corte,5,-0.2027,12.7007
PUNO,5,XXL,corte,6,0.1093,12.8675
PUNO,5,XXL,corte,7,0.4479,12.9702
PUNO,5,XXL,corte,8,0.7509,13.0000
PUNO,5,XXL,corte,9,26.2491,13.0000
PUNO,5,XXL,corte,10,26.5521,12.9702
PUNO,5,XXL,corte,11,26.8907,12.8675
PUNO,5,XXL,corte,12,27.2027,12.7007
PUNO,5,XXL,corte,13,27.4762,12.4762
PUNO,5,XXL,corte,14,27.7007,12.2027
PUNO,5,XXL,corte,15,27.8675,11.8907
PUNO,5,XXL,corte,16,27.9702,11.5521
PUNO,5,XXL,corte,17,28.0000,11.2491
PUNO,5,XXL,corte,18,28.0000,0.7509
PUNO,5,XXL,corte,19,27.9702,0.4479
PUNO,5,XXL,corte,20,27.8675,0.1093
PUNO,5,XXL,corte,21,27.7007,-0.2027
PUNO,5,XXL,corte,22,27.4762,-0.4762
PUNO,5,XXL,corte,23,27.2027,-0.7007
PUNO,5,XXL,corte,24,26.8907,-0.8675
PUNO,5,XXL,corte,25,26.5521,-0.9702
PUNO,5,XXL,corte,26,26.2491,-1.0000
PUNO,5,XXL,corte,27,0.7509,-1.0000
PUNO,5,XXL,corte,28,0.4479,-0.9702
PUNO,5,XXL,corte,29,0.1093,-0.8675
PUNO,5,XXL,corte,30,-0.2027,-0.7007
PUNO,5,XXL,corte,31,-0.4762,-0.4762
PUNO,5,XXL,corte,32,-0.7007,-0.2027
PUNO,5,XXL,corte,33,-0.8675,0.1093
PUNO,5,XXL,corte,34,-0.9702,0.4479
PUNO,5,XXL,corte,35,-1.0000,0.7509
PUNO,5,XXL,corte,36,-1.0000,11.2491
